t,psiReal1,psiReal2
0.0,0.24580423382490257,0.5964286053214767
0.08000160003200064,0.22787193473283457,0.637141178855344
0.1600032000640013,0.20752006047556437,0.675790424985674
0.24000480009600195,0.18475722076959628,0.7119820167970623
0.3200064001280026,0.1596102301174666,0.7452970918762317
0.4000080001600032,0.13212588640088374,0.7752917498125648
0.4800096001920039,0.1023728391338195,0.8014966083063726
0.5600112002240045,0.07044354834398807,0.8234164270026425
0.6400128002560052,0.036456334677328554,0.8405298091805448
0.7200144002880058,0.0005575208680818761,0.8522889925752538
0.8000160003200064,-0.03707633582982193,0.8581197419095429
0.880017600352007,-0.07623612131643939,0.8574213571920799
0.9600192003840078,-0.1166777542930858,0.8495668135246094
1.0400208004160083,-0.15811969072420612,0.8339030500820335
1.120022400448009,-0.20024034713428962,0.8097514281223014
1.2000240004800096,-0.24267544819098083,0.7764083803852472
1.2800256005120103,-0.28501530576079015,0.7331462770930263
1.360027200544011,-0.32680203872739544,0.6792145370148323
1.4400288005760116,-0.36752674541044483,0.6138410157529631
1.5200304006080123,-0.4066266435050101,0.5362337075952589
1.6000320006400128,-0.44348219618427087,0.4455828020091258
1.6800336006720136,-0.47741424749420713,0.3410631411701503
1.760035200704014,-0.5076811955620107,0.22183713086168094
1.8400368007360148,-0.5334762386032069,0.08705816367575647
1.9200384007680156,-0.5539247364309172,-0.06412537930515044
2.0000400008000163,-0.5680817393496695,-0.23256547428824642
2.0800416008320166,-0.5749297471791804,-0.41910906551893423
2.1600432008640174,-0.5733767739371495,-0.6245918496418952
2.240044800896018,-0.562254808655063,-0.8498311332457501
2.320046400928019,-0.5403187801381945,-1.0956176542048284
2.400048000960019,-0.5062461534103544,-1.3627062490605966
2.48004960099202,-0.4586373082442223,-1.6518052415560276
2.5600512010240206,-0.396016875604674,-1.963564422434392
2.6400528010560214,-0.3168362359007004,-2.2985614889073287
2.720054401088022,-0.2194774132920287,-2.657286815289397
2.8000560011200224,-0.10225863224086615,-3.040126436079681
2.880057601152023,0.03655816509721732,-3.4473431415686404
2.960059201184024,0.19875751090509966,-3.8790556166365553
3.0400608012160246,0.38615795599462344,-4.335215599002655
3.120062401248025,0.600596588847494,-4.815583097357975
3.2000640012800257,0.8439101430572987,-5.319699796346157
3.2800656013120264,1.1179123150825598,-5.846860887934115
3.360067201344027,1.4243669463857165,-6.396085710495788
3.440068801376028,1.7649567880112724,-6.966087749901411
3.520070401408028,2.1412476701327234,-7.555244761015367
3.600072001440029,2.554648052903847,-8.161570000107385
3.6800736014720297,3.0063641460387935,-8.782685811282265
3.7600752015040304,3.4973510585036163,-9.415801070011224
3.840076801536031,4.028260777780172,-10.057694234329459
3.9200784015680314,4.5993881749091505,-10.70470396197632
4.000080001600033,5.210616672237569,-11.3527293852722
4.080081601632033,5.861365669261319,-11.99724215489167
4.160083201664033,6.550542258996952,-12.633312226840976
4.240084801696034,7.276500131095781,-13.255649035205485
4.320086401728035,8.037008786698575,-13.858659138762473
4.400088001760035,8.829236218177526,-14.436520644068393
4.480089601792036,9.649747974185265,-14.98327371096967
4.5600912018240365,10.494524993991856,-15.492925293042672
4.640092801856038,11.359001742453541,-15.959565046035912
4.720094401888038,12.238125037131017,-16.377488174304258
4.800096001920038,13.126432608557495,-16.74132001967189
4.8800976019520395,14.018148995182429,-17.04613656928089
4.96009920198404,14.907295000832615,-17.287574883697868
5.040100802016041,15.787805800839399,-17.4619277899075
5.120102402048041,16.653652023475487,-17.566218045615614
5.2001040020800415,17.498957862621676,-17.59824848902788
5.280105602112043,18.318110537528526,-17.556626305131484
5.360107202144043,19.105856174242064,-17.440761285347357
5.440108802176044,19.85737834053468,-17.250839638502338
5.5201104022080445,20.56835687237813,-16.98777635169796
5.600112002240045,21.235006113401827,-16.653150168663682
5.680113602272046,21.854093084862765,-16.249125879952928
5.760115202304046,22.422937279638532,-15.778368797049398
5.8401168023360475,22.939394643983782,-15.243956059695709
5.920118402368048,23.40182884122981,-14.649288890139486
6.000120002400048,23.809073094707973,-13.998009166434125
6.080121602432049,24.160385830187867,-13.293922847138433
6.1601232024640495,24.455403048629822,-12.540931935960936
6.24012480249605,24.694089932116125,-11.742975899264403
6.320126402528051,24.876693688957065,-10.903982788978597
6.400128002560051,25.003699135975594,-10.027829801762014
6.4801296025920525,25.075788039627646,-9.118312626094905
6.560131202624053,25.093802820389005,-8.179122682187314
6.640132802656053,25.058714880722665,-7.213831226327482
6.720134402688054,24.971597549317977,-6.225879248803733
6.800136002720055,24.833603439100386,-5.21857211961489
6.880137602752056,24.645945885136666,-4.195078007575535
6.960139202784056,24.40988405020595,-3.158429198084529
7.040140802816056,24.1267112492181,-2.1115255484358904
7.1201424028480576,23.797746038266848,-1.0571394364392035
7.200144002880058,23.424325630662384,0.0020783291348953625
7.280145602912059,23.007801233154616,1.0635920638781777
7.360147202944059,22.54953493471691,2.1249745640092783
7.44014880297606,22.050897823187263,3.1839005188536103
7.520150403008061,21.513269048521337,4.238140167416648
7.600152003040061,20.93803559321108,5.285553331313684
7.680153603072062,20.32659254919619,6.324083911364298
7.760155203104063,19.680343735591514,7.351754899553485
7.840156803136063,19.000702522463367,8.366663930449505
7.920158403168064,18.28909275270738,9.366979375248858
8.000160003200065,17.546949677003475,10.350936966197038
8.080161603232066,16.775720836159834,11.316836928151396
8.160163203264066,15.976866841276763,12.263041586595946
8.240164803296066,15.15186201545257,13.18797341671574
8.320166403328066,14.302194871598633,14.090113495550394
8.400168003360069,13.42936840968914,14.968000318249983
8.480169603392069,12.53490022376929,15.82022893963141
8.56017120342407,11.620322414574861,16.645450403245892
8.64017280345607,10.687181307929897,17.442371421757127
8.72017440348807,9.73703698240637,18.209754274393376
8.80017600352007,8.771462612235815,18.946416889421727
8.880177603552072,7.792043633314464,19.65123308188445
8.960179203584072,6.80037674147054,20.323132919151593
9.040180803616073,5.798068733073252,20.961103189120877
9.120182403648073,4.786735198645766,21.564187948093792
9.200184003680073,3.7679990804717596,22.13148912744876
9.280185603712075,2.743489105315205,22.662167180201493
9.360187203744076,1.714838103353227,23.155441750380998
9.440188803776076,0.6836812242897616,23.610592349854294
9.520190403808076,-0.3483459385966474,24.026959028805486
9.600192003840077,-1.3796093059906436,24.403943027519595
9.680193603872079,-2.4084783414964206,24.741007398444925
9.760195203904079,-3.4333281421847825,25.03767758871724
9.84019680393608,-4.452541581257079,25.29354197443254
9.92019840396808,-5.464511493712893,25.508252338961277
10.00020000400008,-6.46764289626955,25.68152428851361
10.080201604032082,-7.460355233138733,25.81313759900062
10.160203204064082,-8.441084639615614,25.90293648899818
10.240204804096082,-9.408286215776826,25.95082981431526
10.320206404128083,-10.360436302914035,25.9567911803036
10.400208004160083,-11.296034755649098,25.92085896862698
10.480209604192085,-12.213607202984637,25.843136275741276
10.560211204224085,-13.11170729184038,25.72379076082627
10.640212804256086,-13.988918906911206,25.563054401361054
10.720214404288086,-14.843858360958032,25.361223154951354
10.800216004320086,-15.675176549908121,25.118656526402336
10.880217604352088,-16.481561067397713,24.835777039388205
10.960219204384089,-17.261738273638045,24.51306961240263
11.040220804416089,-18.014475313726305,24.151080838984488
11.12022240444809,-18.73858208075684,23.750418172503863
11.20022400448009,-19.432913119315604,23.31174901606557
11.280225604512092,-20.096369465163104,22.835799718343356
11.360227204544092,-20.727900417128545,22.32335447639912
11.440228804576092,-21.326505237451315,21.775254146768912
11.520230404608093,-21.89123477701552,21.192394966312623
11.600232004640093,-22.421193022129906,20.575727184527892
11.680233604672095,-22.915538559709237,19.926253609221703
11.760235204704095,-23.373485957914745,19.245028067616293
11.840236804736096,-23.794307059510654,18.533153785139646
11.920238404768096,-24.17733218539156,17.791781684315865
12.000240004800096,-24.52195124593166,17.022108606327205
12.080241604832096,-24.827614758001786,16.22537545796809
12.160243204864098,-25.093834765693963,15.402865286852178
12.240244804896099,-25.320185662986013,14.555901287866767
12.320246404928099,-25.506304916770524,13.685844743994815
12.4002480049601,-25.651893688863435,12.794092904743476
12.4802496049921,-25.756717355797527,11.882076805529795
12.560251205024102,-25.820605925395192,10.951259031478864
12.640252805056102,-25.843454349303176,10.003131429187453
12.720254405088102,-25.82522273085908,9.039212770097063
12.800256005120103,-25.76593642784561,8.061046369204279
12.880257605152103,-25.665686049873596,7.0701976629135235
12.960259205184105,-25.524627350318365,6.068251749907565
13.040260805216105,-25.34298101291644,5.056810898974634
13.120262405248106,-25.121032333310204,4.037492027787575
13.200264005280106,-24.85913079600717,3.0119241566802115
13.280265605312106,-24.557689547397615,1.9817458415089186
13.360267205344108,-24.217184765649364,0.9486025897233801
13.440268805376109,-23.838154928471422,-0.08585573620047193
13.520270405408109,-23.42119997990842,-1.1199775237901786
13.60027200544011,-22.96698039749567,-2.152112019878755
13.68027360547211,-22.476216161269637,-3.180611939980262
13.760275205504112,-21.949685626290414,-4.203836073538804
13.840276805536112,-21.38822430049173,-5.220151880856237
13.920278405568112,-20.792723529829107,-6.227938077516171
14.000280005600112,-20.16412909284864,-7.225587202140929
14.080281605632113,-19.503439706946633,-8.211508163344018
14.160283205664115,-18.81170544873429,-9.184128761773229
14.240284805696115,-18.09002609106119,-10.141898183178753
14.320286405728115,-17.339549359386613,-11.083289458486519
14.400288005760116,-16.561469110318434,-12.006801886909297
14.480289605792116,-15.757023435265149,-12.910963418186917
14.560291205824118,-14.927492692267569,-13.794332990111977
14.640292805856118,-14.07419746919254,-14.655502817568777
14.720294405888119,-13.198496481581577,-15.49310062939057
14.800296005920119,-12.301784408552361,-16.305791849423617
14.88029760595212,-11.3854896702506,-17.092281718275732
14.960299205984121,-10.45107215044343,-17.851317352321892
15.040300806016122,-9.500020867933463,-18.58168973663992
15.120302406048122,-8.533851600554403,-19.282235648655053
15.200304006080122,-7.554104465584943,-19.95183950938324
15.280305606112123,-6.562341460487091,-20.589435159278967
15.360307206144125,-5.560143967938298,-21.19400755581435
15.440308806176125,-4.549110229183441,-21.76459439004172
15.520310406208125,-3.5308527897829673,-22.300287619521818
15.600312006240125,-2.506995921877109,-22.80023491513395
15.680313606272126,-1.4791730271230759,-23.26364101942255
15.760315206304126,-0.4490240244924082,-23.689769014276663
15.840316806336128,0.5818072728607959,-24.077941495884282
15.920318406368128,1.6116757874333085,-24.427541655052384
16.00032000640013,2.6389378096704186,-24.73801426113542
16.08032160643213,3.6619536284872183,-25.00886654796975
16.16032320646413,4.679090155776607,-25.23966900036895
16.24032480649613,5.68872354067755,-25.430056039894488
16.32032640652813,6.689241769394376,-25.579726608778152
16.400328006560134,7.679047246381872,-25.688444651036125
16.480329606592132,8.656559352741652,-25.75603948997975
16.560331206624134,9.620216977712603,-25.782406101494455
16.640332806656133,10.568481019182162,-25.767505282625788
16.720334406688135,11.499836849195649,-25.71136371517959
16.800336006720137,12.412796740497752,-25.614073924212164
16.880337606752136,13.305902250203532,-25.47579413145498
16.960339206784138,14.17772655676576,-25.296748003887462
17.040340806816136,15.026876746481019,-25.07722429783971
17.12034240684814,15.85199604585861,-24.81757639917493
17.200344006880137,16.651765996263784,-24.518221760268364
17.28034560691214,17.424908567339987,-24.17964123466529
17.36034720694414,18.17018820581367,-23.80237831046508
17.44034880697614,18.88641381638932,-23.387038243641097
17.52035040700814,19.572440671551934,-22.934287092666946
17.60035200704014,20.227172247208557,-22.44485065597823
17.680353607072142,20.849561981220084,-21.91951331395511
17.760355207104144,21.43861495199851,-21.359116777264408
17.840356807136143,21.99338947447349,-20.764558743550413
17.920358407168145,22.51299861086502,-20.136791464611
18.000360007200143,22.996611593835983,-19.476820226339356
18.080361607232145,23.443455159739177,-18.785701743851956
18.160363207264147,23.852814789817984,-18.064542474359662
18.240364807296146,24.224035857367646,-17.314496850471105
18.320366407328148,24.556524679015265,-16.536765436745327
18.400368007360147,24.84974946843053,-15.732593012434123
18.48036960739215,25.103241190935975,-14.90326658347311
18.56037120742415,25.316594317644494,-14.050113326894355
18.64037280745615,25.489467477913266,-13.174498470941995
18.72037440748815,25.6215840090663,-12.277823114275726
18.80037600752015,25.712732402502724,-11.361521987744947
18.880377607552152,25.762766645474112,-10.427061162308744
18.960379207584154,25.77160645798155,-9.475935706763524
19.040380807616152,25.739237424411275,-8.509667299020862
19.120382407648155,25.66571101969659,-7.529801794752871
19.200384007680153,25.55114452996283,-6.5379067572910445
19.280385607712155,25.395720867781314,-5.535568952726906
19.360387207744157,25.199688282327205,-4.524391814218856
19.440388807776156,24.96335996490458,-3.5059928795592588
19.520390407808158,24.68711355046978,-2.482001206098918
19.600392007840156,24.37139051595068,-1.4540547671626824
19.68039360787216,24.016695476325015,-0.4237978341198343
19.76039520790416,23.62359537958455,0.60712165170383
19.84039680793616,23.192718601873995,1.637054713068766
